number,count,title,url
32175,1,fuzz: doc: add info about `afl-system-config` for macOS,https://github.com/bitcoin/bitcoin/pull/32175
33764,11,ci: Add Windows + UCRT jobs for cross-compiling and native testing,https://github.com/bitcoin/bitcoin/pull/33764
33621,1,contrib: Fix gen-manpages.py to check build options,https://github.com/bitcoin/bitcoin/pull/33621
33508,2,ci: fix buildx gha cache authentication on forks,https://github.com/bitcoin/bitcoin/pull/33508
31923,1,refactor: use original log string when no suspicious chars found,https://github.com/bitcoin/bitcoin/pull/31923
33288,1,rpc: deprecateboolverbose Boolean verbosity is deprecated,https://github.com/bitcoin/bitcoin/pull/33288
33772,1,prevector: simplify operator==,https://github.com/bitcoin/bitcoin/pull/33772
31870,1,fuzz: split `coinselection` harness,https://github.com/bitcoin/bitcoin/pull/31870
33725,4,"ci, iwyu: Treat warnings as errors for `src/init` and `src/policy`",https://github.com/bitcoin/bitcoin/pull/33725
32972,1,"rpc,net: Add getpeerbyid and listpeersbyids RPCs",https://github.com/bitcoin/bitcoin/pull/32972
32071,7,build: Drop option to disable hardening.,https://github.com/bitcoin/bitcoin/pull/32071
32421,1,test: refactor: overhaul (w)txid determination for `CTransaction` objects,https://github.com/bitcoin/bitcoin/pull/32421
33119,1,"rpc: Fix 'getdescriptoractivity' RPCHelpMan, add test to verify fix",https://github.com/bitcoin/bitcoin/pull/33119
33549,1,ci: Add macOS cross task for arm64-apple-darwin,https://github.com/bitcoin/bitcoin/pull/33549
32708,1,"rpc, doc: update `listdescriptors` RCP help",https://github.com/bitcoin/bitcoin/pull/32708
32358,1,subprocess: Backport upstream changes,https://github.com/bitcoin/bitcoin/pull/32358
32459,1,qt: drop unused watch-only functionality,https://github.com/bitcoin/bitcoin/pull/32459
31275,2,doc: corrected lockunspent rpc quoting,https://github.com/bitcoin/bitcoin/pull/31275
33862,1,txgraph: drop move assignment operator,https://github.com/bitcoin/bitcoin/pull/33862
29307,1,util: explicitly close all AutoFiles that have been written,https://github.com/bitcoin/bitcoin/pull/29307
31367,2,ci: limit max stack size to 512 KiB,https://github.com/bitcoin/bitcoin/pull/31367
32818,1,Add read-only mode to sqlite db and use in `bitcoin-wallet`,https://github.com/bitcoin/bitcoin/pull/32818
31672,12,rpc: add cpu_load to getpeerinfo,https://github.com/bitcoin/bitcoin/pull/31672
33566,1,miner: fix empty mempool case for waitNext(),https://github.com/bitcoin/bitcoin/pull/33566
29868,5,Reintroduce external signer support for Windows,https://github.com/bitcoin/bitcoin/pull/29868
33136,3,ci: Remove redundant RUN_UNIT_TESTS_SEQUENTIAL,https://github.com/bitcoin/bitcoin/pull/33136
32662,2,doc: Remove build instruction for running `clang-tidy`,https://github.com/bitcoin/bitcoin/pull/32662
33073,4,guix: warn SOURCE_DATE_EPOCH set in guix-codesign,https://github.com/bitcoin/bitcoin/pull/33073
32731,1,depends: Build `qt` package for FreeBSD hosts,https://github.com/bitcoin/bitcoin/pull/32731
33570,2,randomenv: Fix MinGW dllimport warning for `environ`,https://github.com/bitcoin/bitcoin/pull/33570
33435,1,system: improve handling around GetTotalRAM(),https://github.com/bitcoin/bitcoin/pull/33435
34061,1,fuzz: Fix bugs in `clusterlin_postlinearize_tree` target,https://github.com/bitcoin/bitcoin/pull/34061
32336,2,test: Suppress upstream `-Wduplicate-decl-specifier` in bpfcc,https://github.com/bitcoin/bitcoin/pull/32336
32766,2,[28.x] Finalize 28.2,https://github.com/bitcoin/bitcoin/pull/32766
32273,1,wallet: Fix relative path backup during migration.,https://github.com/bitcoin/bitcoin/pull/32273
32967,7,log: [refactor] Use info level for init logs,https://github.com/bitcoin/bitcoin/pull/32967
33675,1,randomenv: drop self define of 'environ',https://github.com/bitcoin/bitcoin/pull/33675
32064,1,build: Remove manpages when making MacOS app,https://github.com/bitcoin/bitcoin/pull/32064
30059,1,"Add option dbfilesize to control LevelDB target (""max"") file size",https://github.com/bitcoin/bitcoin/pull/30059
31424,9,build: enable libc++ hardening in debug builds,https://github.com/bitcoin/bitcoin/pull/31424
33049,1,doc: Fix typos in asmap README,https://github.com/bitcoin/bitcoin/pull/33049
32463,1,test: fix an incorrect `feature_fee_estimation.py` subtest,https://github.com/bitcoin/bitcoin/pull/32463
32930,1,Resolve guix non-determinism with emplace_back instead of push_back,https://github.com/bitcoin/bitcoin/pull/32930
32526,1,fuzz: Delete wallet_notifications,https://github.com/bitcoin/bitcoin/pull/32526
31920,2,build: create Depends build type for depends and use it by default for depends builds,https://github.com/bitcoin/bitcoin/pull/31920
33634,2,Update GitHub Action to github-script@v8,https://github.com/bitcoin/bitcoin/pull/33634
32475,1,wallet: Use `util::Error` throughout `AddWalletDescriptor` instead of returning `nullptr` for some errors,https://github.com/bitcoin/bitcoin/pull/32475
32530,2,node: cap `-maxmempool` and `-dbcache` values for 32-bit,https://github.com/bitcoin/bitcoin/pull/32530
26573,1,Wallet: don't underestimate the fees when spending a Taproot output,https://github.com/bitcoin/bitcoin/pull/26573
33399,1,key: use static context for libsecp256k1 calls where applicable,https://github.com/bitcoin/bitcoin/pull/33399
33233,2,"doc: follow-ups to ""Add bitcoin-{node,gui} to release binaries for IPC""",https://github.com/bitcoin/bitcoin/pull/33233
32567,1,subprocess: Backport upstream changes,https://github.com/bitcoin/bitcoin/pull/32567
31961,1,Require sqlite when building the wallet,https://github.com/bitcoin/bitcoin/pull/31961
33819,1,mining: getCoinbase() returns struct instead of raw tx,https://github.com/bitcoin/bitcoin/pull/33819
31500,1,depends: Fix compiling `libevent` package on NetBSD,https://github.com/bitcoin/bitcoin/pull/31500
32286,1,test: Handle empty string returned by CLI as None in RPC tests,https://github.com/bitcoin/bitcoin/pull/32286
32269,3,doc: update unix build doc with build flags,https://github.com/bitcoin/bitcoin/pull/32269
27591,1,rpc: distinguish between vsize and sigop-adjusted mempool vsize,https://github.com/bitcoin/bitcoin/pull/27591
31296,3,wallet: Translate [default wallet] string in progress messages,https://github.com/bitcoin/bitcoin/pull/31296
34094,1,ci: bump actions/checkout version to v6,https://github.com/bitcoin/bitcoin/pull/34094
33585,1,cmake: Use builtin support for .manifest files,https://github.com/bitcoin/bitcoin/pull/33585
30203,1,Enhance signet chain configuration in bitcoin.conf,https://github.com/bitcoin/bitcoin/pull/30203
32814,3,cmake: Explicitly specify `Boost_ROOT` for Homebrew's package,https://github.com/bitcoin/bitcoin/pull/32814
11227,1,WIP: switch to libevent for node socket handling,https://github.com/bitcoin/bitcoin/pull/11227
30595,1,kernel: Introduce C header API,https://github.com/bitcoin/bitcoin/pull/30595
33086,1,contrib: [tracing] fix pointer argument handling in mempool_monitor.py,https://github.com/bitcoin/bitcoin/pull/33086
33985,1,fuzz: gate mempool entry based on weight,https://github.com/bitcoin/bitcoin/pull/33985
32678,4,guix: warn and abort when SOURCE_DATE_EPOCH is set,https://github.com/bitcoin/bitcoin/pull/32678
33593,9,guix: Use UCRT runtime for Windows release binaries,https://github.com/bitcoin/bitcoin/pull/33593
32551,5,"cmake: Remove `ENABLE_{SSE41,AVX2,X86_SHANI,ARM_SHANI}` from `bitcoin-build-config.h`",https://github.com/bitcoin/bitcoin/pull/32551
33340,1,Fix benchmark CSV output,https://github.com/bitcoin/bitcoin/pull/33340
31668,1,Added rescan option for import descriptors,https://github.com/bitcoin/bitcoin/pull/31668
32044,1,"ci: Revert ""Temporary workaround for old CCACHE_DIR cirrus env""",https://github.com/bitcoin/bitcoin/pull/32044
32290,2,test: allow all functional tests to be run or skipped with --usecli,https://github.com/bitcoin/bitcoin/pull/32290
31453,1,util: detect and warn when using exFAT on MacOS,https://github.com/bitcoin/bitcoin/pull/31453
33747,1,contrib: zsh and fish completions for bitcoin wrapper executable,https://github.com/bitcoin/bitcoin/pull/33747
33317,1,draft: CMake Goals and Guidelines,https://github.com/bitcoin/bitcoin/pull/33317
31582,1,[28.x] Finalize 28.1,https://github.com/bitcoin/bitcoin/pull/31582
32711,2,"doc: add missing packages for BSDs (cmake, gmake, curl) to depends/README.md",https://github.com/bitcoin/bitcoin/pull/32711
33550,1,Fix windows libc++ `fs::path` `fstream` compile errors,https://github.com/bitcoin/bitcoin/pull/33550
32592,4,threading: remove ancient CRITICAL_SECTION macros,https://github.com/bitcoin/bitcoin/pull/32592
33383,1,Bash completion for the new bitcoin wrapper command,https://github.com/bitcoin/bitcoin/pull/33383
33229,3,multiprocess: Don't require bitcoin -m argument when IPC options are used,https://github.com/bitcoin/bitcoin/pull/33229
32087,1,ci: Drop ENABLE_HARDENING=OFF from clang-tidy,https://github.com/bitcoin/bitcoin/pull/32087
29809,1,net: update comment for service bit support info for seed.bitcoin.sipa.be,https://github.com/bitcoin/bitcoin/pull/29809
33157,1,cluster mempool: control/optimize TxGraph memory usage,https://github.com/bitcoin/bitcoin/pull/33157
31613,1,"depends, NetBSD: Fix `bdb` package compilation with GCC-14",https://github.com/bitcoin/bitcoin/pull/31613
32615,1,fee estimate test: fix #31944 by handling a legitimate scenario that …,https://github.com/bitcoin/bitcoin/pull/32615
33842,1,build: Bump g++ minimum supported version to 12,https://github.com/bitcoin/bitcoin/pull/33842
32750,1,refactor: CFeeRate encapsulates FeeFrac internally,https://github.com/bitcoin/bitcoin/pull/32750
33511,1,init: Fix Ctrl-C shutdown hangs during wait calls,https://github.com/bitcoin/bitcoin/pull/33511
32183,3,tests: Improve stderr validation in test_runner.py,https://github.com/bitcoin/bitcoin/pull/32183
33638,2,chore: remove repetitive word in src/leveldb/README.md,https://github.com/bitcoin/bitcoin/pull/33638
34057,1,test: add tests for cluster chunks,https://github.com/bitcoin/bitcoin/pull/34057
33792,2,net_processing: reorder the code that handles the VERSION message,https://github.com/bitcoin/bitcoin/pull/33792
33268,2,"wallet: Identify transactions spending 0-value outputs, and add tests for anchor outputs in a wallet",https://github.com/bitcoin/bitcoin/pull/33268
32642,1,test: update BIP340 test vectors and implementation (variable-length messages),https://github.com/bitcoin/bitcoin/pull/32642
33403,3,Backport Cirrus runners to 29.x,https://github.com/bitcoin/bitcoin/pull/33403
32357,2,depends: Fix cross-compiling `qt` package from macOS to Windows,https://github.com/bitcoin/bitcoin/pull/32357
33394,1,refactor: Fix typo and correct template parameter inconsistency,https://github.com/bitcoin/bitcoin/pull/33394
32993,1,fuzz: wallet: add target for tx scanning,https://github.com/bitcoin/bitcoin/pull/32993
19513,1,Improve systemd service file,https://github.com/bitcoin/bitcoin/pull/19513
31595,2,qa: Ensure consistent use of decimals instead of floats,https://github.com/bitcoin/bitcoin/pull/31595
33052,1,[29.x] backport #32069,https://github.com/bitcoin/bitcoin/pull/33052
33117,1,Interfaces: Expose UTXO Snapshot Loading and Add Progress Notifications,https://github.com/bitcoin/bitcoin/pull/33117
32356,2,cmake: Respect user-provided configuration-specific flags,https://github.com/bitcoin/bitcoin/pull/32356
32028,5,Update `secp256k1` subtree to latest master,https://github.com/bitcoin/bitcoin/pull/32028
31741,3,multiprocess: Add libmultiprocess git subtree,https://github.com/bitcoin/bitcoin/pull/31741
33455,6,CPack,https://github.com/bitcoin/bitcoin/pull/33455
33906,7,depends: Add patch for Windows11Style plugin,https://github.com/bitcoin/bitcoin/pull/33906
33843,1,test: add tests for private broadcast,https://github.com/bitcoin/bitcoin/pull/33843
33785,1,util: Allow `Assert` (et al.) in contexts without __func__,https://github.com/bitcoin/bitcoin/pull/33785
31612,1,ci: build msan's libc++ with _LIBCPP_ABI_BOUNDED_*,https://github.com/bitcoin/bitcoin/pull/31612
32481,2,"wallet, refactor: Remove Legacy wallet unused warnings and errors",https://github.com/bitcoin/bitcoin/pull/32481
34105,1,kernel: revert accidentally removed copyright header,https://github.com/bitcoin/bitcoin/pull/34105
33290,2,build: suggest -DENABLE_IPC=OFF when missing capnp,https://github.com/bitcoin/bitcoin/pull/33290
31757,1,wallet: fix crash on double block disconnection,https://github.com/bitcoin/bitcoin/pull/31757
33013,1,[29.x] Backport #32521,https://github.com/bitcoin/bitcoin/pull/33013
32069,1,test: fix intermittent failure in wallet_reorgsrestore.py,https://github.com/bitcoin/bitcoin/pull/32069
32086,7,Shuffle depends instructions and recommend modern make for macOS,https://github.com/bitcoin/bitcoin/pull/32086
31583,1,rpc: add target to getmininginfo field and show next block info,https://github.com/bitcoin/bitcoin/pull/31583
33414,1,tor: enable PoW defenses for automatically created hidden services,https://github.com/bitcoin/bitcoin/pull/33414
33947,1,docs: sync external-signer.md with current external signer flow,https://github.com/bitcoin/bitcoin/pull/33947
31995,2,ci: rename imagefile to Dockerfile to follow docker file's convention.,https://github.com/bitcoin/bitcoin/pull/31995
33101,3,cmake: Proactively avoid use of `SECP256K1_DISABLE_SHARED`,https://github.com/bitcoin/bitcoin/pull/33101
33746,2,ci: Add missing python3-dev package for riscv64,https://github.com/bitcoin/bitcoin/pull/33746
32507,1,ci: Exclude failing wallet_reorgsrestore.py from valgrind task for now,https://github.com/bitcoin/bitcoin/pull/32507
32442,7,doc: guix: Troubleshooting zdiff3 issue and uninstalling.,https://github.com/bitcoin/bitcoin/pull/32442
29062,1,Wallet: (Refactor) GetBalance to calculate used balance,https://github.com/bitcoin/bitcoin/pull/29062
32550,1,cmake: Add missed `SSE41_CXXFLAGS`,https://github.com/bitcoin/bitcoin/pull/32550
31669,5,cmake: Introduce `WITH_PYTHON` build option,https://github.com/bitcoin/bitcoin/pull/31669
33654,1,fix: invalid plist format and update values to meet macOS 1.0 standard,https://github.com/bitcoin/bitcoin/pull/33654
32696,1,doc: make `-DWITH_ZMQ=ON` explicit on `build-unix.md`,https://github.com/bitcoin/bitcoin/pull/32696
32229,1,tests: Add unix timestamp tests for OP_CLTV,https://github.com/bitcoin/bitcoin/pull/32229
33212,2,index: Don't commit state in BaseIndex::Rewind,https://github.com/bitcoin/bitcoin/pull/33212
31805,2,doc: improve NODE_NETWORK_LIMITED documentation per BIP159,https://github.com/bitcoin/bitcoin/pull/31805
34095,1,refactor: enable `readability-container-contains` clang-tidy rule,https://github.com/bitcoin/bitcoin/pull/34095
31278,1,"wallet, rpc: deprecate settxfee and paytxfee",https://github.com/bitcoin/bitcoin/pull/31278
31628,1,test: add coverage for immediate orphanage eviction case,https://github.com/bitcoin/bitcoin/pull/31628
32454,1,tracing: fix invalid argument in mempool_monitor,https://github.com/bitcoin/bitcoin/pull/32454
30039,1,dbwrapper: Bump LevelDB max file size to 32 MiB to avoid system slowdown from high disk cache flush rate,https://github.com/bitcoin/bitcoin/pull/30039
32004,2,qt: 29.0 translations update,https://github.com/bitcoin/bitcoin/pull/32004
32287,5,build: Fix `macdeployqtplus` after switching to Qt 6,https://github.com/bitcoin/bitcoin/pull/32287
33183,2,"validation: rename block script verification error from ""mandatory"" to ""block""",https://github.com/bitcoin/bitcoin/pull/33183
33662,1,doc: add AGENTS.md,https://github.com/bitcoin/bitcoin/pull/33662
32835,1,test: fix feature_init.py intermittencies,https://github.com/bitcoin/bitcoin/pull/32835
32136,1,[29.x] backports and 29.0rc3,https://github.com/bitcoin/bitcoin/pull/32136
29280,1,Implement OP_CHECKTEMPLATEVERIFY,https://github.com/bitcoin/bitcoin/pull/29280
32566,4,Use subprocess library for notifications,https://github.com/bitcoin/bitcoin/pull/32566
32248,1,Remove support for RNDR/RNDRRS for aarch64,https://github.com/bitcoin/bitcoin/pull/32248
33459,1,doc: remove unrelated `bitcoin-wallet` binary from `libbitcoin_ipc` description,https://github.com/bitcoin/bitcoin/pull/33459
31608,2,doc: Clarify min macOS and Xcode version,https://github.com/bitcoin/bitcoin/pull/31608
32862,2,rpc: use CScheduler for relocking wallet and remove RPCTimer,https://github.com/bitcoin/bitcoin/pull/32862
32032,1,docs: added a badge to the workflow,https://github.com/bitcoin/bitcoin/pull/32032
33623,2,doc: document capnproto and libmultiprocess deps in 29.x,https://github.com/bitcoin/bitcoin/pull/33623
16994,1,contrib: replace deprecated PermissionsStartOnly in systemd init,https://github.com/bitcoin/bitcoin/pull/16994
32527,1,test: Remove unused verify_flags suppression,https://github.com/bitcoin/bitcoin/pull/32527
32209,1,test: Preserve llvm profile path,https://github.com/bitcoin/bitcoin/pull/32209
31425,1,RFC: Riscv bare metal CI job,https://github.com/bitcoin/bitcoin/pull/31425
30371,1,fuzz: Mutate -max_len= during generation phase,https://github.com/bitcoin/bitcoin/pull/30371
29500,1,test: create assert_not_equal util,https://github.com/bitcoin/bitcoin/pull/29500
33224,1,doc: unify `datacarriersize` warning with release notes,https://github.com/bitcoin/bitcoin/pull/33224
33674,1,ci: Doc ASLR workaround for sanitizer tasks,https://github.com/bitcoin/bitcoin/pull/33674
32989,18,ci: Migrate CI to hosted Cirrus Runners,https://github.com/bitcoin/bitcoin/pull/32989
32823,1,test: Fix wait_for_getheaders() call in test_outbound_eviction_blocks_relay_only(),https://github.com/bitcoin/bitcoin/pull/32823
28690,3,build: Introduce internal kernel library,https://github.com/bitcoin/bitcoin/pull/28690
31848,1,"test, tracing: don't use problematic `bpf_usdt_readarg_p()`",https://github.com/bitcoin/bitcoin/pull/31848
32788,1,descriptors: Allow `H` as a hardened indicator,https://github.com/bitcoin/bitcoin/pull/32788
32858,2,doc: Add workaround for vcpkg issue with paths with embedded spaces,https://github.com/bitcoin/bitcoin/pull/32858
34060,1,test: fix race condition in p2p_v2_misbehaving.py peerid assertion,https://github.com/bitcoin/bitcoin/pull/34060
33822,1,kernel: Add block header support and validation,https://github.com/bitcoin/bitcoin/pull/33822
33121,1,test: fix p2p_leak_tx.py,https://github.com/bitcoin/bitcoin/pull/33121
32049,1,contrib: Fix `gen-bitcoin-conf.sh`,https://github.com/bitcoin/bitcoin/pull/32049
31665,5,build: Make config warnings fatal if -DWCONFIGURE_ERROR=ON,https://github.com/bitcoin/bitcoin/pull/31665
34037,1,"wallet, doc: clarify the coin selection filters that enforce cluster count",https://github.com/bitcoin/bitcoin/pull/34037
32663,2,uint256 cxx-20 constexpr patch,https://github.com/bitcoin/bitcoin/pull/32663
33422,2,build: Remove lingering Windows registry & shortcuts (#32132 follow-up),https://github.com/bitcoin/bitcoin/pull/33422
32819,1,Add release note for #32530,https://github.com/bitcoin/bitcoin/pull/32819
32771,1,contrib: tracing: Fix read of `pmsg_type` in p2p_monitor.py,https://github.com/bitcoin/bitcoin/pull/32771
33475,1,bugfix: miner: fix `addPackageTxs` unsigned integer overflow,https://github.com/bitcoin/bitcoin/pull/33475
32634,1,build: Add resource file and manifest to `bitcoin.exe`,https://github.com/bitcoin/bitcoin/pull/32634
28055,1,"Bugfix: net_processing: Restore ""Already requested"" error for FetchBlock",https://github.com/bitcoin/bitcoin/pull/28055
29589,2,consensus: Consistently encode and decode `OP_1NEGATE` similar to other small ints in Script,https://github.com/bitcoin/bitcoin/pull/29589
33612,3,test: change log rate limit version gate,https://github.com/bitcoin/bitcoin/pull/33612
31802,24,"Add bitcoin-{node,gui} to release binaries for IPC",https://github.com/bitcoin/bitcoin/pull/31802
33995,3,depends: Propagate native C compiler to `sqlite` package,https://github.com/bitcoin/bitcoin/pull/33995
32668,2,refactor: Drop unused `#include <boost/operators.hpp>`,https://github.com/bitcoin/bitcoin/pull/32668
33429,1,fuzz: reduce iterations in slow targets,https://github.com/bitcoin/bitcoin/pull/33429
32054,2,"cmake, guix: Skip building tests in subtrees for releases",https://github.com/bitcoin/bitcoin/pull/32054
32804,2,Fix build on macOS when `qt@6` is installed,https://github.com/bitcoin/bitcoin/pull/32804
32296,1,refactor: reenable `implicit-integer-sign-change` check for `serialize.h`,https://github.com/bitcoin/bitcoin/pull/32296
32629,1,Replace dead gnome link notificator.cpp,https://github.com/bitcoin/bitcoin/pull/32629
34084,1,scripted-diff: [doc] Unify stale copyright headers,https://github.com/bitcoin/bitcoin/pull/34084
33604,1,p2p: Allow block downloads from peers without snapshot block after assumeutxo validation,https://github.com/bitcoin/bitcoin/pull/33604
31793,1,ci: Use clang-20 for sanitizer tasks,https://github.com/bitcoin/bitcoin/pull/31793
32015,1,net: replace manual reference counting of CNode with shared_ptr,https://github.com/bitcoin/bitcoin/pull/32015
33106,1,"policy: lower the default blockmintxfee, incrementalrelayfee, minrelaytxfee",https://github.com/bitcoin/bitcoin/pull/33106
32828,5,"build, docs: Fix Boost-related issues on NetBSD",https://github.com/bitcoin/bitcoin/pull/32828
31880,1,cmake: Add optional sources to `minisketch` library directly,https://github.com/bitcoin/bitcoin/pull/31880
32310,2,test: Run all benchmarks in the sanity check,https://github.com/bitcoin/bitcoin/pull/32310
32193,1,test: fix spelling in Python code comment,https://github.com/bitcoin/bitcoin/pull/32193
32469,1,cmake: Allow `WITH_DBUS` on all Unix-like systems,https://github.com/bitcoin/bitcoin/pull/32469
34047,3,cmake: Add fail pattern to `try_append_cxx_flags`,https://github.com/bitcoin/bitcoin/pull/34047
31896,1,refactor: Remove redundant and confusing calls to IsArgSet,https://github.com/bitcoin/bitcoin/pull/31896
33452,1,Release: 30.0rc2 translations update,https://github.com/bitcoin/bitcoin/pull/33452
33517,2,multiprocess: Fix high overhead from message logging,https://github.com/bitcoin/bitcoin/pull/33517
30911,2,build: simplify by flattening the dependency graph,https://github.com/bitcoin/bitcoin/pull/30911
33813,1,init: Changing the rpcbind argument being ignored to a pop up warning,https://github.com/bitcoin/bitcoin/pull/33813
32582,1,log: Additional compact block logging,https://github.com/bitcoin/bitcoin/pull/32582
33239,1,test: Add comprehensive tests for 999-of-999 Taproot multisig,https://github.com/bitcoin/bitcoin/pull/33239
33686,4,[wip] [nomerge] [draft] 2510 msan zero,https://github.com/bitcoin/bitcoin/pull/33686
32994,1,p2p: rename GetAddresses -> GetAddressesUnsafe,https://github.com/bitcoin/bitcoin/pull/32994
25725,1,consensus: Remove mainnet checkpoints,https://github.com/bitcoin/bitcoin/pull/25725
32776,2,doc: taproot became always active in v24.0 (doc/bips.md),https://github.com/bitcoin/bitcoin/pull/32776
32633,3,windows: Use predefined `RC_INVOKED` macro instead of custom one,https://github.com/bitcoin/bitcoin/pull/32633
31731,1,doc: update translation generation cmake example,https://github.com/bitcoin/bitcoin/pull/31731
31662,3,cmake: Do not modify `CMAKE_TRY_COMPILE_TARGET_TYPE` globally,https://github.com/bitcoin/bitcoin/pull/31662
33126,3,Removing Bitcoin core text where unnecessary,https://github.com/bitcoin/bitcoin/pull/33126
32672,1,ci: update pwsh to use custom shell that fails-fast,https://github.com/bitcoin/bitcoin/pull/32672
33063,2,"util: Revert ""common: Close non-std fds before exec in RunCommandJSON""",https://github.com/bitcoin/bitcoin/pull/33063
34088,1,log: Use `__func__` for -logsourcelocations,https://github.com/bitcoin/bitcoin/pull/34088
32449,1,"wallet: init, don't error out when loading legacy wallets",https://github.com/bitcoin/bitcoin/pull/32449
32019,7,cmake: Check for `makensis` and `zip` tools before using them for optional `deploy` targets,https://github.com/bitcoin/bitcoin/pull/32019
31635,1,test: add coverage for unknown address type for `createwalletdescriptor`,https://github.com/bitcoin/bitcoin/pull/31635
32062,1,[29.x] backports and rc2,https://github.com/bitcoin/bitcoin/pull/32062
32577,3,subprocess: Let shell parse command on non-Windows systems,https://github.com/bitcoin/bitcoin/pull/32577
31588,1,contrib: fix `test_deterministic_coverage.sh` script for out-of-tree builds,https://github.com/bitcoin/bitcoin/pull/31588
31619,2,ci: change the build to be verbose by default,https://github.com/bitcoin/bitcoin/pull/31619
28592,2,p2p: Increase tx relay rate,https://github.com/bitcoin/bitcoin/pull/28592
29415,4,Broadcast own transactions only via short-lived Tor or I2P connections,https://github.com/bitcoin/bitcoin/pull/29415
32023,1,wallet: removed duplicate call to GetDescriptorScriptPubKeyMan,https://github.com/bitcoin/bitcoin/pull/32023
31176,3,ci: Test cross-built Windows executables on Windows natively,https://github.com/bitcoin/bitcoin/pull/31176
33665,1,wallet: remove redundant sighash calculation in Musig2 signing flow,https://github.com/bitcoin/bitcoin/pull/33665
32998,3,Bump SCRIPT_VERIFY flags to 64 bit,https://github.com/bitcoin/bitcoin/pull/32998
33370,1,ci: use Mold linker for asan-lsan-ubsan-integer-no-depends-usdt workflow,https://github.com/bitcoin/bitcoin/pull/33370
32648,2,"cmake, qt: Process `*.qrc` files manually",https://github.com/bitcoin/bitcoin/pull/32648
31966,1,tests: Improve stderr validation in test_runner.py,https://github.com/bitcoin/bitcoin/pull/31966
32219,2,test: enabling wallet migration functional test on windows,https://github.com/bitcoin/bitcoin/pull/32219
31209,1,test: cover edge case for lockunspent rpc,https://github.com/bitcoin/bitcoin/pull/31209
29269,1,Add OP_INTERNALKEY for Tapscript,https://github.com/bitcoin/bitcoin/pull/29269
32560,3,ci: Move DEBUG=1 to centos task,https://github.com/bitcoin/bitcoin/pull/32560
32833,1,test: Add `msgtype` to `msg_generic` slots,https://github.com/bitcoin/bitcoin/pull/32833
32999,4,ci: Use APT_LLVM_V in msan task,https://github.com/bitcoin/bitcoin/pull/32999
33776,1,ci: Lint follow-ups,https://github.com/bitcoin/bitcoin/pull/33776
32864,1,fix typos and improve clarity in documentation,https://github.com/bitcoin/bitcoin/pull/32864
31161,6,cmake: Set top-level target output locations,https://github.com/bitcoin/bitcoin/pull/31161
28710,3,Remove the legacy wallet and BDB dependency,https://github.com/bitcoin/bitcoin/pull/28710
33275,1,Release: 30.0 translations update,https://github.com/bitcoin/bitcoin/pull/33275
32521,1,policy: make pathological transactions packed with legacy sigops non-standard,https://github.com/bitcoin/bitcoin/pull/32521
30727,2,rpc: add address_type field in getaddressinfo,https://github.com/bitcoin/bitcoin/pull/30727
22126,1,build: Disable make builtin rules.,https://github.com/bitcoin/bitcoin/pull/22126
16029,1,"netbase: Remove ""tor"" as a network specification",https://github.com/bitcoin/bitcoin/pull/16029
33465,1,guix: Added guix-shasums script for gathering and formatting build output checksums,https://github.com/bitcoin/bitcoin/pull/33465
34089,1,contrib: asmap-tool.py - Don't write binary to TTY,https://github.com/bitcoin/bitcoin/pull/34089
31634,6,doc: Improve dependencies documentation,https://github.com/bitcoin/bitcoin/pull/31634
32736,1,wallet: Correct dir iteration error handling,https://github.com/bitcoin/bitcoin/pull/32736
33824,3,ci: Enable experimental kernel stuff in most CI tasks via `dev-mode`,https://github.com/bitcoin/bitcoin/pull/33824
31726,1,ci: Replace `CMAKE_CXX_FLAGS` with `APPEND_CXXFLAGS`,https://github.com/bitcoin/bitcoin/pull/31726
31233,4,cmake: Improve Python robustness and test usability,https://github.com/bitcoin/bitcoin/pull/31233
33561,2,[28.x] ci: Fix Qt 5.15 URL,https://github.com/bitcoin/bitcoin/pull/33561
28792,8,build: Embedded ASMap [3/3]: Build binary dump header file,https://github.com/bitcoin/bitcoin/pull/28792
23074,1,Package-aware fee estimation,https://github.com/bitcoin/bitcoin/pull/23074
31360,2,depends: Avoid using helper variables in toolchain file,https://github.com/bitcoin/bitcoin/pull/31360
30988,1,Split CConnman,https://github.com/bitcoin/bitcoin/pull/30988
30434,2,depends: bump boost to 1.87.0 and use new CMake buildsystem,https://github.com/bitcoin/bitcoin/pull/30434
32409,7,test: Introduce `SUPPRESS_ABORT_MESSAGE` environment variable,https://github.com/bitcoin/bitcoin/pull/32409
32059,2,test: Update coverage.cpp to drop linux restriction,https://github.com/bitcoin/bitcoin/pull/32059
33536,1,doc: reference fuzz coverage steps in quick-start,https://github.com/bitcoin/bitcoin/pull/33536
32798,2,build: add root dir to CMAKE_PREFIX_PATH in toolchain,https://github.com/bitcoin/bitcoin/pull/32798
32262,1,build: Restore cross-compilation for Android,https://github.com/bitcoin/bitcoin/pull/32262
33189,1,rpc: followups for min fee changes,https://github.com/bitcoin/bitcoin/pull/33189
31622,1,psbt: add non-default sighash types to PSBTs and unify sighash type match checking,https://github.com/bitcoin/bitcoin/pull/31622
31593,2,ci: Bump centos stream 10,https://github.com/bitcoin/bitcoin/pull/31593
32215,1,depends: Fix cross-compiling on macOS,https://github.com/bitcoin/bitcoin/pull/32215
